CustomerKey,Region,Model,IncomeGroup,FreqBuy
20076,North America,Water Bottle,Low,1
20077,North America,Water Bottle,Low,1
20079,North America,Water Bottle,Low,1
20081,North America,Water Bottle,Low,1
20083,North America,Water Bottle,Low,1
20089,North America,Water Bottle,Low,1
20091,North America,Water Bottle,Low,1
20094,North America,Water Bottle,Low,1
20095,North America,Water Bottle,Low,1
20098,North America,Water Bottle,Low,1
20099,North America,Water Bottle,Low,1
20100,North America,Water Bottle,Low,1
20101,North America,Water Bottle,Low,1
20102,North America,Water Bottle,Low,1
20105,North America,Water Bottle,Low,1
20149,Europe,Water Bottle,Low,1
20153,Pacific,Water Bottle,Low,1
20165,Europe,Water Bottle,Low,1
20202,North America,Water Bottle,High,1
20209,North America,Water Bottle,Moderate,1
20212,Pacific,Water Bottle,High,1
20223,Pacific,Water Bottle,High,1
20224,Pacific,Water Bottle,High,1
20241,Pacific,Water Bottle,Moderate,1
20245,Pacific,Water Bottle,High,1
20253,Pacific,Water Bottle,High,1
20269,Pacific,Water Bottle,Low,1
20284,Pacific,Water Bottle,Moderate,1
20309,Pacific,Water Bottle,Low,1
20314,Pacific,Water Bottle,Low,1
20330,North America,Water Bottle,High,1
20389,North America,Water Bottle,High,1
20390,North America,Water Bottle,High,1
20392,North America,Water Bottle,High,1
20393,North America,Water Bottle,High,1
20397,North America,Water Bottle,Moderate,1
20403,Pacific,Water Bottle,Low,1
20404,Pacific,Water Bottle,Low,1
20406,Pacific,Water Bottle,Low,1
20407,Pacific,Water Bottle,Low,1
20408,North America,Water Bottle,Moderate,1
20409,North America,Water Bottle,Moderate,1
20414,North America,Water Bottle,Moderate,1
20415,Pacific,Water Bottle,Low,1
20422,North America,Water Bottle,Moderate,1
20431,North America,Water Bottle,Moderate,1
20432,North America,Water Bottle,Moderate,1
20433,North America,Water Bottle,Moderate,1
20435,North America,Water Bottle,Moderate,1
20436,North America,Water Bottle,Moderate,1
20443,North America,Water Bottle,Moderate,1
20444,Pacific,Water Bottle,High,1
20447,Pacific,Water Bottle,High,1
20448,Pacific,Water Bottle,High,1
20466,North America,Water Bottle,High,1
20467,North America,Water Bottle,Moderate,1
20469,North America,Water Bottle,High,1
20473,North America,Water Bottle,High,1
20474,North America,Water Bottle,High,1
20477,North America,Water Bottle,High,1
20485,North America,Water Bottle,Moderate,1
20486,North America,Water Bottle,Moderate,1
20488,North America,Water Bottle,Moderate,1
20490,North America,Water Bottle,Moderate,1
20491,North America,Water Bottle,High,1
20493,North America,Water Bottle,High,1
20504,North America,Water Bottle,Moderate,1
20511,North America,Water Bottle,Moderate,1
20514,North America,Water Bottle,High,1
20516,North America,Water Bottle,High,1
20518,North America,Water Bottle,High,1
20519,North America,Water Bottle,Moderate,1
20521,North America,Water Bottle,Moderate,1
20523,North America,Water Bottle,Moderate,1
20531,North America,Water Bottle,Moderate,1
20532,North America,Water Bottle,Moderate,1
20533,North America,Water Bottle,Moderate,1
20534,North America,Water Bottle,Moderate,1
20535,North America,Water Bottle,High,1
20536,North America,Water Bottle,High,1
20538,North America,Water Bottle,Moderate,1
20539,North America,Water Bottle,Moderate,1
20542,North America,Water Bottle,Moderate,1
20543,North America,Water Bottle,High,1
20544,North America,Water Bottle,High,1
20545,North America,Water Bottle,High,1
20546,North America,Water Bottle,Moderate,1
20552,Europe,Water Bottle,High,1
20560,Europe,Water Bottle,High,1
20587,Europe,Water Bottle,High,1
20589,Europe,Water Bottle,High,1
20608,Pacific,Water Bottle,High,1
20614,Pacific,Water Bottle,High,1
20620,Pacific,Water Bottle,High,1
20627,Pacific,Water Bottle,High,1
20633,North America,Water Bottle,High,1
20635,North America,Water Bottle,High,1
20639,North America,Water Bottle,High,1
20641,North America,Water Bottle,High,1
20643,North America,Water Bottle,High,1
20644,North America,Water Bottle,High,1
20645,North America,Water Bottle,Moderate,1
20646,North America,Water Bottle,Moderate,1
20648,North America,Water Bottle,High,1
20655,North America,Water Bottle,Moderate,1
20657,North America,Water Bottle,Moderate,1
20658,North America,Water Bottle,High,1
20659,North America,Water Bottle,High,1
20665,North America,Water Bottle,High,1
20674,North America,Water Bottle,Moderate,1
20688,North America,Water Bottle,Moderate,1
20690,North America,Water Bottle,Moderate,1
20692,North America,Water Bottle,Moderate,1
20695,North America,Water Bottle,Moderate,1
20697,North America,Water Bottle,Moderate,1
20704,North America,Water Bottle,High,1
20738,North America,Water Bottle,Moderate,1
20770,North America,Water Bottle,High,1
20774,North America,Water Bottle,High,1
20778,North America,Water Bottle,Moderate,1
20782,North America,Water Bottle,Moderate,1
20786,North America,Water Bottle,Moderate,1
20787,North America,Water Bottle,Moderate,1
20790,North America,Water Bottle,Moderate,1
20807,Europe,Water Bottle,Low,1
20813,Pacific,Water Bottle,Low,1
20835,Europe,Water Bottle,Low,1
20842,Europe,Water Bottle,Low,1
20862,Europe,Water Bottle,Moderate,1
20879,Europe,Water Bottle,Moderate,1
20892,Europe,Water Bottle,Moderate,1
20914,Europe,Water Bottle,Low,1
20927,Europe,Water Bottle,Low,1
20936,Europe,Water Bottle,Low,1
20939,Europe,Water Bottle,Low,1
20946,Europe,Water Bottle,Low,1
20978,Europe,Water Bottle,Low,1
21007,Europe,Water Bottle,Low,1
21009,Europe,Water Bottle,Low,1
21032,Europe,Water Bottle,Low,1
21043,Europe,Water Bottle,Low,1
21055,Europe,Water Bottle,Moderate,1
21073,Europe,Water Bottle,Low,1
21076,Europe,Water Bottle,Low,1
21082,Europe,Water Bottle,Low,1
21085,Europe,Water Bottle,Low,1
21086,Europe,Water Bottle,Low,1
21091,Europe,Water Bottle,Low,1
21096,Europe,Water Bottle,Low,1
21097,Europe,Water Bottle,Low,1
21100,Europe,Water Bottle,Low,1
21102,Europe,Water Bottle,Moderate,1
21109,Europe,Water Bottle,Low,1
21129,Europe,Water Bottle,Low,1
21142,North America,Water Bottle,Moderate,1
21144,North America,Water Bottle,Moderate,1
21145,North America,Water Bottle,Moderate,1
21152,North America,Water Bottle,Moderate,1
21154,North America,Water Bottle,Moderate,1
21164,North America,Water Bottle,High,1
21165,Pacific,Water Bottle,High,1
21166,Pacific,Water Bottle,High,1
21169,Pacific,Water Bottle,High,1
21179,Pacific,Water Bottle,High,1
21193,Pacific,Water Bottle,Moderate,1
21211,Pacific,Water Bottle,High,1
21216,Pacific,Water Bottle,High,1
21225,Pacific,Water Bottle,High,1
21235,North America,Water Bottle,Moderate,1
21236,North America,Water Bottle,Moderate,1
21243,North America,Water Bottle,Moderate,1
21247,North America,Water Bottle,Moderate,1
21249,North America,Water Bottle,Moderate,1
21260,North America,Water Bottle,Moderate,1
21262,North America,Water Bottle,Moderate,1
21270,North America,Water Bottle,High,1
21272,North America,Water Bottle,High,1
21273,North America,Water Bottle,High,1
21274,North America,Water Bottle,Moderate,1
21278,North America,Water Bottle,Moderate,1
21280,North America,Water Bottle,Moderate,1
21286,North America,Water Bottle,High,1
21290,North America,Water Bottle,High,1
21292,North America,Water Bottle,High,1
21296,North America,Water Bottle,High,1
21301,North America,Water Bottle,High,1
21303,North America,Water Bottle,Moderate,1
21316,North America,Water Bottle,High,1
21318,North America,Water Bottle,High,1
21319,North America,Water Bottle,High,1
21320,North America,Water Bottle,High,1
21322,North America,Water Bottle,High,1
21328,North America,Water Bottle,High,1
21337,North America,Water Bottle,Moderate,1
21338,North America,Water Bottle,Moderate,1
21341,North America,Water Bottle,Moderate,1
21346,North America,Water Bottle,Moderate,1
21348,North America,Water Bottle,High,1
21351,North America,Water Bottle,High,1
21372,Pacific,Water Bottle,Low,1
21385,North America,Water Bottle,Low,1
21393,Pacific,Water Bottle,High,1
21397,North America,Water Bottle,Moderate,1
21398,North America,Water Bottle,Moderate,1
21414,North America,Water Bottle,Moderate,1
21415,North America,Water Bottle,Moderate,1
21420,North America,Water Bottle,High,1
21421,North America,Water Bottle,Moderate,1
21430,North America,Water Bottle,High,1
21433,North America,Water Bottle,High,1
21436,North America,Water Bottle,High,1
21437,North America,Water Bottle,High,1
21457,North America,Water Bottle,Moderate,1
21460,North America,Water Bottle,High,1
21462,North America,Water Bottle,High,1
21463,North America,Water Bottle,High,1
21467,North America,Water Bottle,Moderate,1
21473,North America,Water Bottle,Moderate,1
21476,North America,Water Bottle,Moderate,1
21493,North America,Water Bottle,High,1
21495,North America,Water Bottle,Moderate,1
21497,North America,Water Bottle,Moderate,1
21498,North America,Water Bottle,Moderate,1
21499,North America,Water Bottle,High,1
21502,North America,Water Bottle,Moderate,1
21503,North America,Water Bottle,Moderate,1
21506,Europe,Water Bottle,High,1
21508,Europe,Water Bottle,High,1
21509,Europe,Water Bottle,High,1
21532,Europe,Water Bottle,High,1
21538,Europe,Water Bottle,High,1
21546,Europe,Water Bottle,High,1
21550,Europe,Water Bottle,High,1
21559,Pacific,Water Bottle,High,1
21560,Pacific,Water Bottle,High,1
21569,Pacific,Water Bottle,High,1
21578,North America,Water Bottle,Moderate,1
21590,North America,Water Bottle,Moderate,1
21591,North America,Water Bottle,Moderate,1
21592,North America,Water Bottle,Moderate,1
21612,North America,Water Bottle,Moderate,1
21617,North America,Water Bottle,Moderate,1
21622,North America,Water Bottle,Moderate,1
21625,North America,Water Bottle,High,1
21626,North America,Water Bottle,High,1
21628,North America,Water Bottle,Moderate,1
21634,North America,Water Bottle,Moderate,1
21636,North America,Water Bottle,Moderate,1
21640,North America,Water Bottle,Moderate,1
21660,North America,Water Bottle,Moderate,1
21663,Europe,Water Bottle,Low,1
21674,Europe,Water Bottle,Low,1
21687,North America,Water Bottle,Moderate,1
21689,North America,Water Bottle,Moderate,1
21692,North America,Water Bottle,Moderate,1
21694,North America,Water Bottle,Moderate,1
21695,North America,Water Bottle,Moderate,1
21696,North America,Water Bottle,Low,1
21697,North America,Water Bottle,Low,1
21699,North America,Water Bottle,Moderate,1
21705,North America,Water Bottle,Low,1
21706,North America,Water Bottle,Low,1
21707,North America,Water Bottle,Low,1
21708,North America,Water Bottle,Moderate,1
21710,North America,Water Bottle,Moderate,1
21714,North America,Water Bottle,High,1
21716,North America,Water Bottle,High,1
21718,North America,Water Bottle,Moderate,1
21719,North America,Water Bottle,Moderate,1
21721,North America,Water Bottle,Moderate,1
21722,North America,Water Bottle,Moderate,1
21724,North America,Water Bottle,Moderate,1
21726,North America,Water Bottle,Moderate,1
21727,North America,Water Bottle,Moderate,1
21729,North America,Water Bottle,Moderate,1
21730,North America,Water Bottle,Moderate,1
21731,North America,Water Bottle,Moderate,1
21732,North America,Water Bottle,Moderate,1
21733,North America,Water Bottle,Moderate,1
21734,North America,Water Bottle,Moderate,1
21735,North America,Water Bottle,High,1
21744,North America,Water Bottle,High,1
21745,North America,Water Bottle,High,1
21751,North America,Water Bottle,Moderate,1
21754,North America,Water Bottle,High,1
21755,North America,Water Bottle,High,1
21757,North America,Water Bottle,High,1
21758,North America,Water Bottle,Moderate,1
21760,North America,Water Bottle,Moderate,1
21761,North America,Water Bottle,High,1
21763,North America,Water Bottle,Moderate,1
21767,North America,Water Bottle,High,1
21770,North America,Water Bottle,Moderate,1
21771,North America,Water Bottle,Moderate,1
21772,North America,Water Bottle,Moderate,1
21774,North America,Water Bottle,High,1
21778,North America,Water Bottle,High,1
21779,North America,Water Bottle,High,1
21786,North America,Water Bottle,Moderate,1
21799,North America,Water Bottle,Moderate,1
21800,North America,Water Bottle,Moderate,1
21804,North America,Water Bottle,Moderate,1
21806,North America,Water Bottle,Moderate,1
21809,North America,Water Bottle,Moderate,1
21811,North America,Water Bottle,High,1
21814,North America,Water Bottle,Moderate,1
21816,Europe,Water Bottle,High,1
21821,Europe,Water Bottle,High,1
21823,Europe,Water Bottle,High,1
21825,Europe,Water Bottle,High,1
21826,Europe,Water Bottle,High,1
21832,Europe,Water Bottle,High,1
21834,Europe,Water Bottle,High,1
21836,Europe,Water Bottle,High,1
21837,Europe,Water Bottle,High,1
21842,Europe,Water Bottle,High,1
21844,Europe,Water Bottle,High,1
21850,Europe,Water Bottle,High,1
21852,Europe,Water Bottle,High,1
21853,Europe,Water Bottle,High,1
21855,Europe,Water Bottle,High,1
21859,Europe,Water Bottle,High,1
21860,Europe,Water Bottle,High,1
21866,Europe,Water Bottle,High,1
21867,Europe,Water Bottle,High,1
21869,Europe,Water Bottle,High,1
21874,Pacific,Water Bottle,High,1
21876,Pacific,Water Bottle,High,1
21897,Pacific,Water Bottle,High,1
21901,North America,Water Bottle,High,1
21902,North America,Water Bottle,High,1
21905,North America,Water Bottle,Moderate,1
21906,North America,Water Bottle,Moderate,1
21907,North America,Water Bottle,Moderate,1
21908,North America,Water Bottle,Moderate,1
21933,North America,Water Bottle,Moderate,1
21935,North America,Water Bottle,Moderate,1
21936,North America,Water Bottle,Moderate,1
21937,North America,Water Bottle,Moderate,1
21938,North America,Water Bottle,Moderate,1
21950,Pacific,Water Bottle,High,1
21955,Pacific,Water Bottle,High,1
21959,Pacific,Water Bottle,High,1
21974,Pacific,Water Bottle,High,1
21987,Pacific,Water Bottle,High,1
22008,North America,Water Bottle,Moderate,1
22010,North America,Water Bottle,Moderate,1
22011,North America,Water Bottle,Low,1
22021,North America,Water Bottle,Low,1
22022,North America,Water Bottle,Low,1
22025,North America,Water Bottle,Moderate,1
22031,Pacific,Water Bottle,Moderate,1
22041,North America,Water Bottle,Moderate,1
22047,North America,Water Bottle,High,1
22051,North America,Water Bottle,High,1
22069,North America,Water Bottle,High,1
22070,North America,Water Bottle,High,1
22100,North America,Water Bottle,High,1
22117,North America,Water Bottle,High,1
22118,North America,Water Bottle,High,1
22128,North America,Water Bottle,High,1
22161,North America,Water Bottle,Moderate,1
22176,Pacific,Water Bottle,Moderate,1
22181,Pacific,Water Bottle,High,1
22195,Pacific,Water Bottle,High,1
22199,Pacific,Water Bottle,High,1
22217,North America,Water Bottle,High,1
22234,North America,Water Bottle,Moderate,1
22245,North America,Water Bottle,Moderate,1
22247,North America,Water Bottle,Moderate,1
22248,North America,Water Bottle,Moderate,1
22267,North America,Water Bottle,High,1
22268,North America,Water Bottle,Moderate,1
22298,North America,Water Bottle,High,1
22311,Europe,Water Bottle,Low,1
22315,Europe,Water Bottle,Low,1
22331,North America,Water Bottle,Low,1
22337,North America,Water Bottle,Low,1
22339,North America,Water Bottle,Low,1
22340,North America,Water Bottle,Low,1
22341,North America,Water Bottle,Low,1
22342,North America,Water Bottle,Low,1
22347,North America,Water Bottle,Low,1
22350,North America,Water Bottle,Low,1
22356,North America,Water Bottle,Low,1
22357,North America,Water Bottle,Low,1
22360,North America,Water Bottle,Moderate,1
22373,North America,Water Bottle,Moderate,1
22382,Europe,Water Bottle,Low,1
22383,Europe,Water Bottle,Low,1
22385,Europe,Water Bottle,Low,1
22386,Europe,Water Bottle,Low,1
22387,Europe,Water Bottle,Low,1
22389,Europe,Water Bottle,Low,1
22390,Europe,Water Bottle,Low,1
22428,Europe,Water Bottle,Low,1
22429,Europe,Water Bottle,Low,1
22437,Europe,Water Bottle,Moderate,1
22446,Europe,Water Bottle,Moderate,1
22453,Europe,Water Bottle,Low,1
22454,Europe,Water Bottle,Low,1
22474,Europe,Water Bottle,Low,1
22476,Europe,Water Bottle,Low,1
22480,Europe,Water Bottle,Low,1
22482,Europe,Water Bottle,Low,1
22487,Europe,Water Bottle,Low,1
22493,Europe,Water Bottle,Low,1
22495,Europe,Water Bottle,Low,1
22496,Europe,Water Bottle,Low,1
22514,Europe,Water Bottle,Low,1
22515,Europe,Water Bottle,Low,1
22521,Europe,Water Bottle,Low,1
22528,Europe,Water Bottle,Low,1
22530,Europe,Water Bottle,Low,1
22532,Europe,Water Bottle,Low,1
22533,Europe,Water Bottle,Low,1
22537,Europe,Water Bottle,Low,1
22550,Europe,Water Bottle,Low,1
22553,Europe,Water Bottle,Low,1
22557,Europe,Water Bottle,Low,1
22564,Europe,Water Bottle,Low,1
22586,Europe,Water Bottle,Low,1
22588,Europe,Water Bottle,Low,1
22589,Europe,Water Bottle,Low,1
22593,Europe,Water Bottle,Low,1
22612,Europe,Water Bottle,Low,1
22622,Europe,Water Bottle,Low,1
22632,Europe,Water Bottle,Moderate,1
22637,Europe,Water Bottle,Moderate,1
22641,Europe,Water Bottle,Low,1
